PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY	CHECK_DEFECT
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_FOR_UPD	 1172	FORM EXECUTE_RULE_32 not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZMM_KPM_REPORT	KPM Report			Z001	SAP ECC 6.0	ZMM_KPM_REPORT	ZMM_KPM_REPORT_FORM	 1174	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZMM_KPM_REPORT	KPM Report			Z001	SAP ECC 6.0	ZMM_KPM_REPORT	ZMM_KPM_REPORT_FORM	 1175	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1175	The return code (SY-SUBRC) of the EXCEPTION addition is not processed after CALL FUNCTION 'WRITE_FORM'. (This check can be switched off by setting he return codes of all exceptions to 0.)	E	3		X			S		3	1007 10R
R3TR	PROG	Programs	PROG	Program	ZSD_PROCESSES_REPORT	SD Processes Functional Analyzer tool			ZUPD_SD	SAP ECC 6.0	ZSD_PROCESSES_REPORT	ZSD_PROCESSES_F01	 1176	No reads performed on field LV_VBELN.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZMM_KPM_REPORT	KPM Report			Z001	SAP ECC 6.0	ZMM_KPM_REPORT	ZMM_KPM_REPORT_FORM	 1176	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZMM_OCEAN_ORDER_REPLACE	Ocean Order Replace			Z001	SAP ECC 6.0	ZMM_OCEAN_ORDER_REPLACE	ZMM_OCEAN_ORDER_F01	 1182	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1183	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_PARTNERS [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1183	The return code (SY-SUBRC) of the EXCEPTION addition is not processed after CALL FUNCTION 'WRITE_FORM'. (This check can be switched off by setting he return codes of all exceptions to 0.)	E	3		X			S		3	1007 10R
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		 1185	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO T_ACCDN [SORTED BY]". Internal message code: APPEND 002	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1188	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_PARTNERS [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1190	The return code (SY-SUBRC) of the EXCEPTION addition is not processed after CALL FUNCTION 'WRITE_FORM'. (This check can be switched off by setting he return codes of all exceptions to 0.)	E	3		X			S		3	1007 10R
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1191	The current ABAP statement is obsolete. SELECT without an INTO clause is not supported in the OO context. Use "SELECT ... INTO wa". Internal message code: SELECT 202	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_FOR_UPD	 1194	FORM EXECUTE_RULE_33 not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		 1194	The current ABAP statement is obsolete. In the OO context, you must use either an INTO, an ASSIGNING, or "REFERENCE INTO" specification or the addition "TRANSPORTING NO FIELDS". be used. Internal message code: READ 018	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_PCFR_REPORT	Price Change Forecast Report			Z001	SAP ECC 6.0	ZSD_PCFR_REPORT	ZSD_PCFR_F01	 1196	Syntax check warning. This warning is only displayed in SLIN The work area "IT_KONP_NEW" has more fields than selected. Internal message code: SELECT 331	W	3		X			S		3	1305 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI01	 1196	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "COLLECT wa INTO TAB_AUSGABE". work area. Internal message code: COLLECT 002	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1198	No reads performed on field LV_VBELN.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1198	The return code (SY-SUBRC) of the EXCEPTION addition is not processed after CALL FUNCTION 'WRITE_FORM'. (This check can be switched off by setting he return codes of all exceptions to 0.)	E	3		X			S		3	1007 10R
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1199	No reads performed on field LV_KUNN2.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1200	No reads performed on field LV_KUNNR.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1201	No reads performed on field LV_AUART.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1202	No reads performed on field LV_FRCST.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1203	The current ABAP statement is obsolete. SELECT without an INTO clause is not supported in the OO context. Use "SELECT ... INTO wa". Internal message code: SELECT 202	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	 1210	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	SAPLZMM_BACKLOG_NEW				Z001	SAP ECC 6.0	SAPLZMM_BACKLOG_NEW	LZMM_BACKLOG_NEWF01	 1210	The field GR_CRT_BUFR is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	 1211	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1211	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_ITEMS_IN [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1211	The current ABAP statement is obsolete. The STOP statement is not supported in the OO context. Internal message code: STOP 002	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI01	 1211	The global field FIMSG-MSGNO is passed simultaneously as argument MSGNO. For the call 'PERFORM MESSAGE', see include ZRFFORI01, line 1211.	W	3		X			S		3	0122 051
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	 1212	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	 1213	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	 1214	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_PARTNERS [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1215	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_COMMON_FORM_UPD	 1217	The return code (SY-SUBRC) of the EXCEPTION addition is not processed after CALL FUNCTION 'GRAPH_MATRIX_3D'. (This check can be switched off by setting he return codes of all exceptions to 0.)	E	3					S		3	1007 10R
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_FORM	 1218	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_F01	 1218	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1218	The field LV_FILENAME is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_FORM	 1219	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	 1219	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_PARTNERS [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1219	The field LV_HEADER is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1221	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_ITEMS_INX [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1221	The field LS_DOWNLOAD is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1222	The current ABAP statement is obsolete. The STOP statement is not supported in the OO context. Internal message code: STOP 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_PCFR_REPORT	Price Change Forecast Report			Z001	SAP ECC 6.0	ZSD_PCFR_REPORT	ZSD_PCFR_F01	 1225	Syntax check warning. This warning is only displayed in SLIN The work area "IT_KNA1_NEW" has more fields than selected. Internal message code: SELECT 331	W	3		X			S		3	1305 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		 1227	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1228	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1229	The current ABAP statement is obsolete. Tables with headers are no longer supported in the OO context. Internal message code: MESSAGE G1D	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1231	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_SCHEDULES_IN [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1234	The current ABAP statement is obsolete. The STOP statement is not supported in the OO context. Internal message code: STOP 002	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_PYMNTADV_TO_VENDOR	Send payment Advice to Vendors			Z001	SAP ECC 6.0	ZFI_PYMNTADV_TO_VENDOR	ZFI_PYMNTADV_TO_VENDOR_F01	 1235	FORM END_OF_LIST not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_FOR_UPD	 1235	FORM EXECUTE_RULE_34 not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1236	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1237	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_SCHEDULES_INX [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1243	The current ABAP statement is obsolete. The STOP statement is not supported in the OO context. Internal message code: STOP 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	 1244	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_ITEMS_IN [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_FORM	 1245	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZPP_COE_REPORT_V2	PP functional upgrade report			ZUPD_DEL_PP	SAP ECC 6.0	ZPP_COE_REPORT_V2	ZPP_COE_REPORT_FORM	 1246	Strings without text elements are not translated:	E	3		X			S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		 1248	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1249	The current ABAP statement is obsolete. SELECT without an INTO clause is not supported in the OO context. Use "SELECT ... INTO wa". Internal message code: SELECT 202	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI06	 1250	Syntax check warning. This warning is only displayed in SLIN It is best to use a constant (CONSTANTS ... TYPE P) instead of '9', to avoid conversions at runtime. Internal message code: MESSAGE GRC	W	3		X			S		3	1305 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		 1252	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_PROCESSES_REPORT	SD Processes Functional Analyzer tool			ZUPD_SD	SAP ECC 6.0	ZSD_PROCESSES_REPORT	ZSD_PROCESSES_F01	 1253	No reads performed on field LV_FKART.	W	3					S		3	0908 09E
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1253	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "COLLECT wa INTO ERR_T042T". work area. Internal message code: COLLECT 002	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRMMR1MRB	Revaluation with Logistics Invoice Verification			Z001	SAP ECC 6.0	ZRMMR1MRB		 1253	The current ABAP statement is obsolete. You can only use "TYPE" to refer to DDIC types, not "LIKE" or "STRUCTURE" Dictionary types, not "LIKE" or "STRUCTURE". Internal message code: MESSAGE G/B	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	 1254	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_ITEMS_INX [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI99	 1255	Syntax check warning. After a structure enhancement, the semantics of the assignment or comparison may change. Internal message code: MESSAGE G:O	W	3		X			S		3	1309 102
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1255	The field LV_FILENAME is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1256	The field LV_HEADER is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1257	The current ABAP statement is obsolete. At "LOOP AT itab", one of the additions "INTO", "ASSIGNING", or "TRANSPORTING NO FIELDS" is required in the 00 context in the OO context. Internal message code: LOOP 012	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	 1261	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_SCHEDULES_IN [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1262	The field LS_DOWNLOAD is not addressed statically in the program.	W	3					S		3	0906 09Z
R3TR	PROG	Programs	PROG	Program	ZUPD_S4_BF_ADDON_CHECK	RPM: S4H 1610/1511 Business Function & Addon Check			ZUPD_PRECHECK	SAP ECC 6.0	ZUPD_S4_BF_ADDON_CHECK	ZUPD_S4_BF_ADDON_CHECKS_F01	 1263	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZUPD_S4_BF_ADDON_CHECK	RPM: S4H 1610/1511 Business Function & Addon Check			ZUPD_PRECHECK	SAP ECC 6.0	ZUPD_S4_BF_ADDON_CHECK	ZUPD_S4_BF_ADDON_CHECKS_F01	 1264	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZSD_WATERFALL_DATA	Sales Order & Forecast Waterfall Data			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_FORM	 1264	The current ABAP statement is obsolete. The STOP statement is not supported in the OO context. Internal message code: STOP 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZUPD_S4_BF_ADDON_CHECK	RPM: S4H 1610/1511 Business Function & Addon Check			ZUPD_PRECHECK	SAP ECC 6.0	ZUPD_S4_BF_ADDON_CHECK	ZUPD_S4_BF_ADDON_CHECKS_F01	 1265	Strings without text elements are not translated:	E	3					S		3	1700 171
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1265	Structure LS_FINAL21 is not addressed statically in the program.	W	3					S		3	0906 09F
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_TLMS				Z001	SAP ECC 6.0	SAPLZSD_FG_TLMS	LZSD_FG_TLMSU02	 1267	The current ABAP statement is obsolete. An explicit work area is necessary in the OO context. Use "APPEND wa TO LT_SCHEDULES_INX [SORTED BY]". Internal message code: APPEND 002	W	3					S		3	2500 102
R3TR	PROG	Programs	PROG	Program	SAPLZSD_FG_SALES				Z001	SAP ECC 6.0	SAPLZSD_FG_SALES	LZSD_FG_SALESU05	 1267	The text symbol 023 is not defined in the text pool of SAPLZSD_FG_SALES in the original language E.	E	3					S		3	1701 173
R3TR	PROG	Programs	PROG	Program	ZSD_COE_REPORT_V2	SD functional upgrade report			ZUPD_SD	SAP ECC 6.0	ZSD_COE_REPORT_V2	ZSD_COE_REPORT_FORM	 1268	Internal table LT_FINAL21[] is not addressed statically in the program	W	3					S		3	0906 091
R3TR	PROG	Programs	PROG	Program	ZUPD_S4_BF_ADDON_CHECK	RPM: S4H 1610/1511 Business Function & Addon Check			ZUPD_PRECHECK	SAP ECC 6.0	ZUPD_S4_BF_ADDON_CHECK	ZUPD_S4_BF_ADDON_CHECKS_F01	 1268	No reads performed on structure LWA_PA_IS_BF.	W	3					S		3	0908 09C
R3TR	PROG	Programs	PROG	Program	ZRFFOUS_C	International Payment Medium - Check (with check management)			Z001	SAP ECC 6.0	ZRFFOUS_C	ZRFFORI01	 1268	The current ABAP statement is obsolete. In the OO context, you must use either an INTO, an ASSIGNING, or "REFERENCE INTO" specification or the addition "TRANSPORTING NO FIELDS". be used. Internal message code: READ 018	W	3		X			S		3	2500 102
R3TR	PROG	Programs	PROG	Program	ZFI_COE_REPORT_DYNAMIC_UPD	FI Upgrade Dynamic Tool			ZUPD_DEL_FI	SAP ECC 6.0	ZFI_COE_REPORT_DYNAMIC_UPD	ZFI_COE_REPORT_DYNAMIC_FOR_UPD	 1269	FORM EXECUTE_RULE_35 not called directly (Watch for dynamic PERFORMs.)	W	3					S		3	0121 01L
R3TR	PROG	Programs	PROG	Program	ZUPD_S4_BF_ADDON_CHECK	RPM: S4H 1610/1511 Business Function & Addon Check			ZUPD_PRECHECK	SAP ECC 6.0	ZUPD_S4_BF_ADDON_CHECK	ZUPD_S4_BF_ADDON_CHECKS_F01	 1269	No reads performed on structure LWA_PA_EA_BF.	W	3					S		3	0908 09C
