PGMID	MAINOBJ	MAINOBJ_DESC	MAINPROG	OBJECT	OBJDESC	OBJNAME	OBJTEXT	LINENO	INCL	FRICETYPE	PACKAGE	SYSNAME	R_MAINOBJ	NOTE	TITLE	ERRORMSG	ORIGIN	ORIGIN_DESC	REF_OBJ_TYPE	REF_OBJ_NAME	REF_SUB_TYPE	REF_SUB_NAME	REF_INT_TYPE	REF_INT_NAME	SIMPLI_ID	CATEGORY	CATEG_DESC	COMPLEXITY	COMPLEX_DESC	AREA	AREA_DESC	INT_TYPE	INT_NAME
R3TR	PROG	Program	ZDDRE_TRACKING_SHP_03_DATI					221	ZDDRE_TRACKING_SHP_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_SHP_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	VBLS					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_ORDERS_CREATE_1					194	ZSD_ORDERS_CREATE_1		ZSD	SAP ECC 6.0	ZSD_ORDERS_CREATE_1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIITEMIN					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_ORDERS_CREATE_1					197	ZSD_ORDERS_CREATE_1		ZSD	SAP ECC 6.0	ZSD_ORDERS_CREATE_1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIITEMEX					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZIGWCONFIRMATION_2_SUB					1	ZIGWCONFIRMATION_2_SUB		ZSD	SAP ECC 6.0	ZIGWCONFIRMATION_2_SUB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIIBDLVITEMCON					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEASNTB2					20	ZEASNTB2		ZAPO	SAP ECC 6.0	ZEASNTB2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	Z_DOC_UPDATE_CRM					26	Z_DOC_UPDATE_CRM		ZSD	SAP ECC 6.0	Z_DOC_UPDATE_CRM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA_I01					483	ZUD_VL10HANA_I01		ZAPO	SAP ECC 6.0	ZUD_VL10HANA_I01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MSEG					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEV_GWINTERFACE_CONFIRMATION_2					33	ZEV_GWINTERFACE_CONFIRMATION_2		ZSD	SAP ECC 6.0	ZEV_GWINTERFACE_CONFIRMATION_2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSDRE_INTPROC					48	ZSDRE_INTPROC		ZSD	SAP ECC 6.0	ZSDRE_INTPROC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOINVENTORY_INF_NEW					134	ZLOINVENTORY_INF_NEW		ZMM	SAP ECC 6.0	ZLOINVENTORY_INF_NEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MSEG					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZIGWCONFIRMATION_2_SUB					4119	ZIGWCONFIRMATION_2_SUB		ZSD	SAP ECC 6.0	ZIGWCONFIRMATION_2_SUB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPOV					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSDRE_INTPROC					186	ZSDRE_INTPROC		ZSD	SAP ECC 6.0	ZSDRE_INTPROC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MSEG					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOINVENTORY_INF_NEW					87	ZLOINVENTORY_INF_NEW		ZMM	SAP ECC 6.0	ZLOINVENTORY_INF_NEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MSEGK					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA					22	ZUD_VL10HANA		ZAPO	SAP ECC 6.0	ZUD_VL10HANA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	Z_DOC_UPDATE_CRM					25	Z_DOC_UPDATE_CRM		ZSD	SAP ECC 6.0	Z_DOC_UPDATE_CRM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA_I01					440	ZUD_VL10HANA_I01		ZAPO	SAP ECC 6.0	ZUD_VL10HANA_I01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MVER					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZIGWCONFIRMATION_2_SUB					766	ZIGWCONFIRMATION_2_SUB		ZSD	SAP ECC 6.0	ZIGWCONFIRMATION_2_SUB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					343	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MVKE					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_SHP_03_FORM					1124	ZDDRE_TRACKING_SHP_03_FORM		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_SHP_03_FORM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSDRE_INTPROC					184	ZSDRE_INTPROC		ZSD	SAP ECC 6.0	ZSDRE_INTPROC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEASNTB2_F01					689	ZEASNTB2_F01		ZAPO	SAP ECC 6.0	ZEASNTB2_F01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDD_PO_CREATION					714	ZDD_PO_CREATION		ZSD	SAP ECC 6.0	ZDD_PO_CREATION	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MVKE					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_IEINFGE_NL					55	ZSD_IEINFGE_NL		ZSD	SAP ECC 6.0	ZSD_IEINFGE_NL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSN_DL_DISCREPANCY					7	ZSN_DL_DISCREPANCY		ZSD	SAP ECC 6.0	ZSN_DL_DISCREPANCY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_CUSTOMER_MASTER_CONV_TOP					853	ZSD_CUSTOMER_MASTER_CONV_TOP		ZSD	SAP ECC 6.0	ZSD_CUSTOMER_MASTER_CONV_TOP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KSSK					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_CUSTOMER_MASTER_CONV_TOP23					853	ZSD_CUSTOMER_MASTER_CONV_TOP23		ZSD	SAP ECC 6.0	ZSD_CUSTOMER_MASTER_CONV_TOP23	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KSSK					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZROS2					3	ZROS2		Z001	SAP ECC 6.0	ZROS2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KSSK					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					42	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KOTD002					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZIGWCONFIRMATION_2_SUB					4432	ZIGWCONFIRMATION_2_SUB		ZSD	SAP ECC 6.0	ZIGWCONFIRMATION_2_SUB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	OBJK					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_IEINFGE_NL					1060	ZSD_IEINFGE_NL		ZSD	SAP ECC 6.0	ZSD_IEINFGE_NL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KONP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEF_CSBI_WARRANTY					1	ZEF_CSBI_WARRANTY		ZFI	SAP ECC 6.0	ZEF_CSBI_WARRANTY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KONP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					43	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	KONDD					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZIGWCONFIRMATION_2_SUB					1	ZIGWCONFIRMATION_2_SUB		ZSD	SAP ECC 6.0	ZIGWCONFIRMATION_2_SUB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	PROTT					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_SHP_03_DATI					230	ZDDRE_TRACKING_SHP_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_SHP_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	PROTT					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZP2PVMMR_FETCH_MAST_DATA					71	ZP2PVMMR_FETCH_MAST_DATA		ZP2PVMM_MD	SAP ECC 6.0	ZP2PVMMR_FETCH_MAST_DATA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	PRPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA					31	ZUD_VL10HANA		ZAPO	SAP ECC 6.0	ZUD_VL10HANA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARD					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOINVENTORY_INF_NEW					10	ZLOINVENTORY_INF_NEW		ZMM	SAP ECC 6.0	ZLOINVENTORY_INF_NEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARD					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEASNTB2_F01					18	ZEASNTB2_F01		ZAPO	SAP ECC 6.0	ZEASNTB2_F01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARD					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					27	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARD					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					29	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDD_PO_CREATION					28	ZDD_PO_CREATION		ZSD	SAP ECC 6.0	ZDD_PO_CREATION	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_SHP_03_DATI					33	ZDDRE_TRACKING_SHP_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_SHP_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MBEW					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZCOBI_STDCOST_POST					158	ZCOBI_STDCOST_POST		ZCO	SAP ECC 6.0	ZCOBI_STDCOST_POST	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZCOBI_STDCOST_POST					9	ZCOBI_STDCOST_POST		ZCO	SAP ECC 6.0	ZCOBI_STDCOST_POST	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MBEW					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA_F01					1158	ZUD_VL10HANA_F01		ZAPO	SAP ECC 6.0	ZUD_VL10HANA_F01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDD_PO_CREATION					31	ZDD_PO_CREATION		ZSD	SAP ECC 6.0	ZDD_PO_CREATION	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MBEW					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOINVENTORY_INF_NEW					97	ZLOINVENTORY_INF_NEW		ZMM	SAP ECC 6.0	ZLOINVENTORY_INF_NEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEASNTB2_I01					7	ZEASNTB2_I01		ZAPO	SAP ECC 6.0	ZEASNTB2_I01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					31	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MBEW					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_CHK_03_DATI					67	ZDDRE_TRACKING_CHK_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_CHK_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MBEW					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA_F01					1	ZUD_VL10HANA_F01		ZAPO	SAP ECC 6.0	ZUD_VL10HANA_F01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MDEZ					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOINVENTORY_INF_NEW					9	ZLOINVENTORY_INF_NEW		ZMM	SAP ECC 6.0	ZLOINVENTORY_INF_NEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDD_PO_CREATION					28	ZDD_PO_CREATION		ZSD	SAP ECC 6.0	ZDD_PO_CREATION	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZCOBI_STDCOST_POST					469	ZCOBI_STDCOST_POST		ZCO	SAP ECC 6.0	ZCOBI_STDCOST_POST	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA					18	ZUD_VL10HANA		ZAPO	SAP ECC 6.0	ZUD_VL10HANA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					37	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_IEINFGE_NL					46	ZSD_IEINFGE_NL		ZSD	SAP ECC 6.0	ZSD_IEINFGE_NL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEASNTB2					15	ZEASNTB2		ZAPO	SAP ECC 6.0	ZEASNTB2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					32	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MAKT					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOINVENTORY_INF_NEW					14	ZLOINVENTORY_INF_NEW		ZMM	SAP ECC 6.0	ZLOINVENTORY_INF_NEW	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MAKT					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_IEINFGE_NL					51	ZSD_IEINFGE_NL		ZSD	SAP ECC 6.0	ZSD_IEINFGE_NL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MAKT					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZIGWCONFIRMATION_2_SUB					4380	ZIGWCONFIRMATION_2_SUB		ZSD	SAP ECC 6.0	ZIGWCONFIRMATION_2_SUB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LSER0001					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	Z_DOC_UPDATE_CRM					20	Z_DOC_UPDATE_CRM		ZSD	SAP ECC 6.0	Z_DOC_UPDATE_CRM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPSVB					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZUD_VL10HANA_F01					1184	ZUD_VL10HANA_F01		ZAPO	SAP ECC 6.0	ZUD_VL10HANA_F01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_SHP_03_DATI					114	ZDDRE_TRACKING_SHP_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_SHP_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSN_DL_DISCREPANCY					8	ZSN_DL_DISCREPANCY		ZSD	SAP ECC 6.0	ZSN_DL_DISCREPANCY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSN_DL_DISCREPANCY					12	ZSN_DL_DISCREPANCY		ZSD	SAP ECC 6.0	ZSN_DL_DISCREPANCY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	EKBE					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_SHP_03_DATI					31	ZDDRE_TRACKING_SHP_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_SHP_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	EKBE					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZLOPURCHASE_ORDER					34	ZLOPURCHASE_ORDER		ZMM	SAP ECC 6.0	ZLOPURCHASE_ORDER	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	EINA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDD_PO_CREATION					29	ZDD_PO_CREATION		ZSD	SAP ECC 6.0	ZDD_PO_CREATION	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	EINA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_IEINFGE_NL					47	ZSD_IEINFGE_NL		ZSD	SAP ECC 6.0	ZSD_IEINFGE_NL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	VBAP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSN_DL_DISCREPANCY					305	ZSN_DL_DISCREPANCY		ZSD	SAP ECC 6.0	ZSN_DL_DISCREPANCY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	EBAN					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZEASNTB2					13	ZEASNTB2		ZAPO	SAP ECC 6.0	ZEASNTB2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	VBAP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZDDRE_TRACKING_CHK_03_DATI					57	ZDDRE_TRACKING_CHK_03_DATI		ZSD	SAP ECC 6.0	ZDDRE_TRACKING_CHK_03_DATI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	VBAP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	PROG	Program	ZSD_VEINFGE_NL					47	ZSD_VEINFGE_NL		ZSD	SAP ECC 6.0	ZSD_VEINFGE_NL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	CONF_OUT					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
