PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY
Program Type	Object Type	Object Description	Sub Object	Sub Obbject Description	Object Name	Object Text	Application	FRICE Type	Package	System Name	Main Program	Include Program	Line No	Error Message	Message Type	Complexity	Auto Remidiable	Performance Related	Score Code File	Unicode Error	Definition type	Reference Obj Type	Category	Check Defect
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_GRN_01	Include ZFI_INCL_GRN_01			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	F050S003		   19	BSEG-XREF1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_WLN_UNIQUE_ID	Include ZFI_INCL_WLN_UNIQUE_STORE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   21	LFA1-LIFNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_AP_CROSS_COMPANY_CODE	Include ZFI_AP_CROSS_COMPANY_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   21	Syntax or Keyword MODIFY is Obsolete	E	2					O		2
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_WLN_UNIQUE_ID	Include ZFI_INCL_WLN_UNIQUE_STORE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   22	BSEG-ZUONR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_IC_VENDOR	Include ZFI_INCL_NA_IC_VENDOR			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   22	LFA1-LIFNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_LINE_TEXT	Include ZFI_INCL_NA_LINE_TEXT			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   22	LFA1-LIFNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_MX_999_SPLIT	Include ZFI_INCL_MX_999_SPLIT			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   23	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_LINE_TEXT	Include ZFI_INCL_NA_LINE_TEXT			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   23	LFA1-NAME1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_LINE_TEXT	Include ZFI_INCL_NA_LINE_TEXT			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   24	BSEG-SGTXT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_PAY_TERM	Include ZFI_INCL_NA_PAY_TERM			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   25	LFA1-LIFNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXACCU15	Include ZXACCU15			ZFI	EHP6 FOR SAP ERP 6.0	ACBAPI01		   27	ACCIT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_PAY_TERM	Include ZFI_INCL_NA_PAY_TERM			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   28	BSEG-ZTERM-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   31	CSKS-TXJCD-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   32	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   33	BSEG-BUZEI-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXACCU15	Include ZXACCU15			ZFI	EHP6 FOR SAP ERP 6.0	ACBAPI01		   33	Syntax or Keyword MODIFY is Obsolete	E	2					O		2
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   34	BSEG-MWSKZ-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   35	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_THCH_RET_FILE_BAL1	Include for retail File Balance			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   36	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_THCH_RET_FILE_BAL	Include for retail File Balance			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   36	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   37	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   38	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   38	CSKS-TXJCD-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   39	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_LINE_TEXT	Include ZFI_INCL_NA_LINE_TEXT			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   39	LFA1-NAME1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   40	BSEG-BUZEI-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_ACS_R4_TAX_CODE	Include ZFI_INCL_NA_ACS_R4_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   40	BSEG-FWBAS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   41	BSEG-MWSKZ-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_TH_CH_CHECK	Include ZFI_INCL_NA_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   42	ACCIT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   42	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_999_SPLIT	Include ZFI_INCL_NA_GL_999_SPLIT			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   43	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   44	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_T1	Include ZXF08U03_FORMAT_T1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   45	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   45	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_T1	Include ZXF08U03_FORMAT_T1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   46	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U02	Include ZXF08U02			Z_EDI_820	EHP6 FOR SAP ERP 6.0	FEDI0002		   46	KNA1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_GL_TAX_CODE	Include ZFI_INCL_NA_GL_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   47	BSEG-FWBAS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_T1	Include ZXF08U03_FORMAT_T1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   47	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_ACS_CHECK	Include ZFI_INCL_ACS_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   48	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_TAX_CODE	Include ZFI_INCL_NA_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   48	CSKS-TXJCD-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_ACS_CHECK	Include ZFI_INCL_ACS_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   49	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_TAX_CODE	Include ZFI_INCL_NA_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   49	CSKS-TXJCD-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_ACS_CHECK	Include ZFI_INCL_ACS_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   51	BSEG-GJAHR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_CHECK	Include ZFI_INCL_NA_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   51	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXKKCU01	Include ZXKKCU01			ZFI	EHP6 FOR SAP ERP 6.0	KKCD0001		   51	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_ACS_CHECK	Include ZFI_INCL_ACS_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   52	BSEG-KOART-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_D1	Include ZXF08U03_FORMAT_D1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   53	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_ACS_CHECK	Include ZFI_INCL_ACS_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   53	BSEG-KUNNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_D1	Include ZXF08U03_FORMAT_D1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   54	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXFORU03	Include ZXFORU03			ZFI	EHP6 FOR SAP ERP 6.0	RFFOX900		   54	Syntax or Keyword MODIFY is Obsolete	E	2					O		2
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_D1	Include ZXF08U03_FORMAT_D1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   55	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_AP_CHECK_OTHR	Include ZFI_INCL_NA_AP_CHECK_OTHR			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   56	BSEG-BSCHL-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_D1	Include ZXF08U03_FORMAT_SUM_D1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   56	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_D1	Include ZXF08U03_FORMAT_SUM_D1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   57	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_D1	Include ZXF08U03_FORMAT_SUM_D1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   58	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_BR_CHECK	Include ZFI_INCL_BR_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   59	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_BR_CHECK	Include ZFI_INCL_BR_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   60	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_BR_CHECK	Include ZFI_INCL_BR_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   62	BSEG-GJAHR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_BR_CHECK	Include ZFI_INCL_BR_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   63	BSEG-KOART-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_N1	Include ZXF08U03_FORMAT_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   64	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_BR_CHECK	Include ZFI_INCL_BR_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   64	BSEG-KUNNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_N1	Include ZXF08U03_FORMAT_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_K1	Include ZXF08U03_FORMAT_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_J1	Include ZXF08U03_FORMAT_J1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_NC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_CC	Include ZXF08U03_FORMAT_CC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SD	Include ZXF08U03_FORMAT_SD			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   65	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_CC	Include ZXF08U03_FORMAT_CC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_NC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_J1	Include ZXF08U03_FORMAT_J1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SD	Include ZXF08U03_FORMAT_SD			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_K1	Include ZXF08U03_FORMAT_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_N1	Include ZXF08U03_FORMAT_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   66	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_K1	Include ZXF08U03_FORMAT_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   67	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_J1	Include ZXF08U03_FORMAT_J1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   67	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_NC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   67	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_CC	Include ZXF08U03_FORMAT_CC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   67	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SD	Include ZXF08U03_FORMAT_SD			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   67	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   67	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_TAX_CODE	Include ZFI_INCL_NA_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   67	CSKS-TXJCD-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_C1	Include ZXF08U03_FORMAT_SUM_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   68	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_CC	Include ZXF08U03_FORMAT_SUM_CC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   68	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_NC	Include ZXF08U03_FORMAT_SUM_NC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   68	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_TAX_CODE	Include ZFI_INCL_NA_TAX_CODE			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   68	BSEG-WRBTR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_C1	Include ZXF08U03_FORMAT_SUM_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   69	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_CC	Include ZXF08U03_FORMAT_SUM_CC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   69	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_NC	Include ZXF08U03_FORMAT_SUM_NC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   69	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_WC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   69	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_W1	Include ZXF08U03_FORMAT_W1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   69	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_WC	Include ZXF08U03_FORMAT_CC			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_W1	Include ZXF08U03_FORMAT_W1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_F1	Include ZXF08U03_FORMAT_SUM_F1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_F1	Include ZXF08U03_FORMAT_C1			ZAR_EDI820	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_C1	Include ZXF08U03_FORMAT_SUM_C1			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_CC	Include ZXF08U03_FORMAT_SUM_CC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZXF08U03_FORMAT_SUM_NC	Include ZXF08U03_FORMAT_SUM_NC			ZFI	EHP6 FOR SAP ERP 6.0	FEDI0002		   70	BSEG-XREF3-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
R3TR	ENH	Programs	INCL	Includes	ZFI_INCL_NA_CHECK	Include ZFI_INCL_NA_CHECK			ZFI	EHP6 FOR SAP ERP 6.0	F050S003		   71	BSEG-BELNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
