PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY
Program Type	Object Type	Object Description	Sub Object	Sub Obbject Description	Object Name	Object Text	Application	FRICE Type	Package	System Name	Main Program	Include Program	Line No	Error Message	Message Type	Complexity	Auto Remidiable	Performance Related	Score Code File	Unicode Error	Definition type	Reference Obj Type	Category	Check Defect
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   24	KSSK-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_BTE_PROCESS_00001120	Beschreibung der Prozess-Schnittstelle 00001120			ZFI_INTERFACE_LAYER	EHP6 FOR SAP ERP 6.0	SAPLZFI_BTE_1120	LZFI_BTE_1120U01	   25	BSEG-HKONT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   25	KSSK-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   27	CABN-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	ZFI_FI_PAYMEDIUM_DMEE_CGI_05	DMEE: Reference fields for the format CGI_XML_CT			ZDMEE	EHP6 FOR SAP ERP 6.0	SAPLZDMEE	LZDMEEU01	   27	FPAYP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   28	AUSP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_BTE_PROCESS_00001120	Beschreibung der Prozess-Schnittstelle 00001120			ZFI_INTERFACE_LAYER	EHP6 FOR SAP ERP 6.0	SAPLZFI_BTE_1120	LZFI_BTE_1120U01	   29	BSEG-BUKRS-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   31	ATWRT-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_OBJECT_GET	Get list of Class values from Class and Characteristic			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU04	   31	AUSP-KLART-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	ZFI_NA_GL_LOAD	NA GL Balances Upload			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_NA_GL_LOAD_GRP	LZFI_NA_GL_LOAD_GRPU01	   31	BSEG-PRCTR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_BAPI_INTERNALORDER_CREATE	Internal order create from passed data			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ2075	LZ2075U01	   31	COBR_INFO-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_OBJECT_GET	Get list of Class values from Class and Characteristic			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU04	   32	AUSP-ATWRT-has been altered by SAP	E	3					O		3
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   32	AUSP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   33	AUSP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   34	AUSP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_DME_EXIT_XREF1	DMEE: Template for exit function module			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	SAPLZFINA_DME_EXITS	LZFINA_DME_EXITSU01	   34	DMEE_PAYM_IF_TYPE-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_DME_EXIT_XREF2	DMEE: Template for exit function module			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	SAPLZFINA_DME_EXITS	LZFINA_DME_EXITSU02	   34	DMEE_PAYM_IF_TYPE-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   35	AUSP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_CC_GET_DIRECTORY_LISTING	Get directory listing			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU07	   35	FILE-has been altered by SAP	E	3					O		3
LIMU	FM	Function Module	FUNC	Function Module	Z_CLASS_VALUES_UPDATE	Insert/Modify Class values for an object within a Class			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ_CLASS_FUNCTIONS	LZ_CLASS_FUNCTIONSU02	   36	AUSP-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_BAPI_INTERNALORDER_CREATE	Internal order create from passed data			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ2075	LZ2075U01	   40	COBRB-PERBZ-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_DME_EXIT_XREF1	DMEE: Template for exit function module			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	SAPLZFINA_DME_EXITS	LZFINA_DME_EXITSU01	   40	DMEE_PAYM_IF_TYPE-FPAYP-XREF1-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_FI_DME_EXIT_XREF2	DMEE: Template for exit function module			ZFINA_GARNISHMNT	EHP6 FOR SAP ERP 6.0	SAPLZFINA_DME_EXITS	LZFINA_DME_EXITSU02	   40	DMEE_PAYM_IF_TYPE-FPAYP-XREF2-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_BAPI_INTERNALORDER_CREATE	Internal order create from passed data			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ2075	LZ2075U01	   41	COBRB-AUFPL-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_BAPI_INTERNALORDER_CREATE	Internal order create from passed data			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ2075	LZ2075U01	   42	COBRB-APLZL-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_BAPI_INTERNALORDER_CREATE	Internal order create from passed data			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZ2075	LZ2075U01	   43	COBRB-PS_PSP_PNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	ZSEC_GET_FILENAME	Function ZSEC_GET_FILENAME			ZSEC	EHP6 FOR SAP ERP 6.0	SAPLZSEC_FUNCTIONS	LZSEC_FUNCTIONSU01	   44	Function module WS_QUERY is flagged as Obsolete	E	1					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_BC_GET_DIRECTORY_LISTING	Get directory listing			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZBC_FILE	LZBC_FILEU01	   46	FILE-has been altered by SAP	E	3					O		3
LIMU	FM	Function Module	FUNC	Function Module	Z_BC_GET_DIRECTORY_LISTING	Get directory listing			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZBC_FILE	LZBC_FILEU01	   56	FILE-has been altered by SAP	E	3					O		3
LIMU	FM	Function Module	FUNC	Function Module	ZSEC_GET_FILENAME	Function ZSEC_GET_FILENAME			ZSEC	EHP6 FOR SAP ERP 6.0	SAPLZSEC_FUNCTIONS	LZSEC_FUNCTIONSU01	   56	Function module WS_FILENAME_GET is flagged as Obsolete	E	1					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_ADDITIONAL_FIELDS_NA	Schnittstellenbeschreibung zum Event 00001650			ZFI	EHP6 FOR SAP ERP 6.0	SAPLZFI_ADD_AR_FIELDS	LZFI_ADD_AR_FIELDSU01	   72	BSEG-GJAHR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
LIMU	FM	Function Module	FUNC	Function Module	Z_AR_KUNNR_GET_FROM_ALTKN	Customer Account (KUNNR) from ALTKN			ZCCI	EHP6 FOR SAP ERP 6.0	SAPLZ_AR_BALANCE	LZ_AR_BALANCEU03	   73	KNA1-APPENDING-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1
